timestamp,lidar_right,lidar_front_right,lidar_front,lidar_left,odom_linear_x,odom_angular_z,pos_x,pos_y,cmd_linear_x,cmd_angular_z,imu_angular_z,imu_accel_x,imu_accel_y,wheel_speed_0,wheel_speed_1,wheel_speed_2,wheel_speed_3,distance_travelled,action_label
2026-07-09 12:28:39.486,2.2,65.533,3.164,1.898,0.0059,0.027,-4.6284,-4.6778,0.1,0.0,2.6877,0.4982,-1.2837,0.0,0.0,0.0,0.0,0.6208,approaching_wall
2026-07-09 12:28:39.586,2.246,65.533,2.536,1.866,0.0066,0.0267,-4.6525,-4.6766,0.1,0.0,-0.1257,-0.6323,1.552,0.0,0.0,0.0,0.0,0.6447,approaching_wall
2026-07-09 12:28:39.686,2.289,65.533,2.397,1.829,0.005,0.0172,-4.6735,-4.6751,0.1,0.0,-0.1395,-0.479,-0.0862,0.0,0.0,0.0,0.0,0.6657,approaching_wall
2026-07-09 12:28:39.786,2.315,65.533,2.342,1.798,0.0055,0.0177,-4.6972,-4.6736,0.1,0.0,2.6877,0.4982,-1.2837,0.0,0.0,0.0,0.0,0.6892,approaching_wall
2026-07-09 12:28:39.887,2.348,65.533,2.29,1.754,0.0055,0.0163,-4.7202,-4.6724,0.1,0.0,2.6877,0.4982,-1.2837,0.0,0.0,0.0,0.0,0.7121,approaching_wall
2026-07-09 12:28:39.986,2.392,65.533,2.244,1.721,0.0057,0.0161,-4.7461,-4.6715,0.1,0.0,-0.0128,-0.115,-0.2108,0.0,0.0,0.0,0.0,0.7378,approaching_wall
2026-07-09 12:28:40.086,2.408,65.533,2.194,1.68,0.0056,0.0167,-4.7659,-4.671,0.1,0.0,-0.017,-0.0192,-0.2491,0.0,0.0,0.0,0.0,0.7574,approaching_wall
2026-07-09 12:28:40.186,2.475,9.147,2.104,1.64,0.0053,0.0172,-4.7935,-4.6709,0.1,0.0,0.0181,0.0,-0.7185,0.0,0.0,0.0,0.0,0.7847,approaching_wall
2026-07-09 12:28:40.286,2.5,65.533,2.048,1.625,0.0055,0.0151,-4.8112,-4.6712,0.1,0.0,0.0021,0.1437,0.6131,0.0,0.0,0.0,0.0,0.8021,approaching_wall
2026-07-09 12:28:40.386,2.55,65.533,1.97,1.575,0.0084,0.0244,-4.8386,-4.6721,0.1,0.0,2.6877,0.4982,-1.2837,0.0,0.0,0.0,0.0,0.8291,approaching_wall
2026-07-09 12:28:40.486,2.594,65.533,1.889,1.543,0.009,0.025,-4.862,-4.6734,0.1,0.0,0.0128,-0.4407,0.6802,0.0,0.0,0.0,0.0,0.852,approaching_wall
2026-07-09 12:28:40.586,2.637,65.533,1.82,1.502,0.0086,0.0257,-4.8882,-4.6754,0.1,0.0,0.0543,-0.5748,0.2012,0.0,0.0,0.0,0.0,0.8777,approaching_wall
2026-07-09 12:28:40.686,2.687,65.533,1.755,1.387,0.0086,0.0219,-4.9116,-4.6776,0.1,0.0,-0.049,0.0862,-0.5461,0.0,0.0,0.0,0.0,0.9006,approaching_wall
2026-07-09 12:28:40.786,2.727,11.406,1.671,1.465,0.0097,-0.0137,-4.9267,-4.6792,0.1,0.0,-0.2748,19.6104,-2.5675,0.0,0.0,0.0,0.0,0.9154,approaching_wall
2026-07-09 12:28:40.886,2.842,65.533,1.538,1.485,0.0055,0.0032,-4.953,-4.6808,0.1,0.0,-0.5252,-0.3736,-0.7281,0.0,0.0,0.0,0.0,0.9413,approaching_wall
2026-07-09 12:28:40.986,3.067,65.533,1.472,1.502,0.0114,0.0146,-4.9715,-4.6807,0.1,0.0,-0.1491,-0.3353,-0.5748,0.0,0.0,0.0,0.0,0.9597,approaching_wall
2026-07-09 12:28:41.086,3.287,65.533,1.554,1.527,0.012,0.0206,-4.9921,-4.6802,0.1,0.0,0.8458,-0.2108,-1.552,0.0,0.0,0.0,0.0,0.9802,approaching_wall
2026-07-09 12:28:41.186,3.637,4.586,1.558,1.003,0.0111,0.0202,-5.0145,-4.6803,0.1,0.0,2.6877,0.4982,-1.2837,0.0,0.0,0.0,0.0,1.0024,approaching_wall
2026-07-09 12:28:41.286,4.003,65.533,1.351,1.763,0.0085,0.0148,-5.0354,-4.6811,0.1,0.0,0.3388,0.3545,-1.3987,0.0,0.0,0.0,0.0,1.0231,approaching_wall
2026-07-09 12:28:41.386,4.761,4.261,1.195,1.975,0.0125,0.0196,-5.0615,-4.682,0.1,0.0,0.6008,1.619,0.4407,0.0,0.0,0.0,0.0,1.049,approaching_wall
2026-07-09 12:28:41.486,5.796,1.931,1.07,3.227,0.0122,0.0162,-5.085,-4.6828,0.0,0.0,0.0522,0.8335,0.6227,0.0,0.0,0.0,0.0,1.0723,searching_wall
2026-07-09 12:28:41.586,7.937,1.444,0.986,3.118,0.0071,0.0094,-5.1048,-4.6833,0.0,0.0,-0.0011,0.7951,-0.2587,0.0,0.0,0.0,0.0,1.0919,searching_wall
2026-07-09 12:28:41.686,65.533,1.536,0.926,3.862,0.005,0.007,-5.1197,-4.6838,0.0,0.0,0.7457,0.6035,0.2587,0.0,0.0,0.0,0.0,1.1067,searching_wall
2026-07-09 12:28:41.786,65.533,1.497,0.597,8.874,0.0033,0.0058,-5.1312,-4.6851,0.0,0.0,2.6877,0.4982,-1.2837,0.0,0.0,0.0,0.0,1.118,searching_wall
